Date,Close,High,Low,Open,Volume
2019-01-02,50.0018424987793,50.130990821262124,48.25834288226625,48.32291430650257,16727200
2019-01-03,49.234130859375,50.403636759448716,49.04758205893029,50.22426438663929,13866100
2019-01-04,51.049373626708984,51.13546885424678,49.76506690050786,49.96596306344258,16043600
2019-01-07,51.31483459472656,51.73097972087563,50.75519379184087,51.1211148837312,10844200
2019-01-08,51.68793869018555,52.08255458843255,51.61619084268699,52.04668340168821,11439000
2019-01-09,51.96059036254883,52.08973869669479,51.40812583393099,52.08973869669479,13473500
2019-01-10,51.69511795043945,51.71664175846771,51.02785253151268,51.709465331121564,13151100
2019-01-11,51.45833969116211,51.58031157314164,50.99197049499434,51.55161134079182,9790100
2019-01-14,51.39376449584961,51.50138900221061,51.027848837835926,51.09242025724665,11012400
2019-01-15,51.42247009277344,51.91753958926643,51.17134986774452,51.62336627279658,10298300
2019-01-16,51.40094757080078,51.93188827044041,51.16417472098469,51.24309900425672,12595600
2019-01-17,51.75251388549805,51.90318601843782,50.870004896277855,51.07807750100716,10141700
2019-01-18,52.36954879760742,52.58479780320111,51.75250748718242,52.570444950023074,15759200
2019-01-22,51.580322265625,52.16866346573409,51.42965012006166,51.93906703335032,15035600
2019-01-23,51.15699005126953,51.87447936209234,50.891517035621845,51.66640680507264,13187200
2019-01-24,51.22875213623047,51.63772093818901,50.68345857561556,51.013503093511005,11272500
2019-01-25,51.45833969116211,51.85295556945052,51.32919138259272,51.70945988171103,8996200
2019-01-28,51.11394500732422,51.14264524115097,50.489732712124564,50.95609645828205,13678400
2019-01-29,51.30766677856445,51.79555977290132,51.28614297313937,51.44398603759318,10513200
2019-01-30,51.86731719970703,52.06821338614217,51.30767625920615,51.494219590032756,11524700
2019-01-31,52.577640533447266,52.72831270265691,51.673602044177834,51.86732731459851,19876700
2019-02-01,54.4718017578125,54.88077055559072,53.3238196477342,53.75431225476225,22968700
2019-02-04,53.682559967041016,54.35700179590735,53.38121571440246,54.35700179590735,15483800
2019-02-05,54.23503112792969,54.27090779415486,53.818891359375556,53.940863266124,12786700
2019-02-06,53.998260498046875,54.3641761963065,53.90498336107019,54.227856915665036,10866900
2019-02-07,53.58211135864258,53.94803250412968,53.02247047378584,53.775831098012226,14418900
2019-02-08,53.66916275024414,53.73445104283686,52.76234401012958,53.5095617664188,11959500
2019-02-11,53.75621795654297,53.84327455483562,53.24840163679279,53.59661696039784,10434800
2019-02-12,54.69932556152344,54.73559500222758,54.27856019890934,54.46718010883707,12599200
2019-02-13,55.31594467163086,55.526327289309975,54.779109512425606,54.829891141880395,13214600
2019-02-14,55.330448150634766,55.60612458161513,54.92419513838856,55.32319758597478,12772900
2019-02-15,56.37510299682617,56.41137795791501,55.67866691522006,55.816505125619244,14330300
2019-02-19,56.752349853515625,56.93371361236201,56.18649027669745,56.266290773372475,13551500
2019-02-20,56.970008850097656,57.173135466454674,56.585518392738265,56.80315721585518,12633100
