Date,Close,High,Low,Open,Volume
2019-01-02,215.4532012939453,217.98388540130668,213.66579163724228,216.78932656847206,4063600
2019-01-03,209.57769775390625,215.44427122119947,208.9406017255067,215.44427122119947,4623200
2019-01-04,212.02880859375,215.42665977654462,211.30323500126096,212.18808940788117,5367600
2019-01-07,212.43580627441406,214.1170239195229,210.79882053959435,212.71895260856317,4133000
2019-01-08,215.27618408203125,216.60346545419713,212.10841775538313,214.4267315648555,3618600
2019-01-09,215.58584594726562,218.23156448792218,214.18777489079105,216.5768781891001,3425400
2019-01-10,216.6742706298828,216.91318507415528,213.6126822774352,214.20553304508482,3374100
2019-01-11,219.15185546875,219.2314891126307,215.25850208079558,215.417769368557,3967100
2019-01-14,219.4969482421875,221.14277772585643,217.77148511458412,218.19621138403926,4955500
2019-01-15,227.29249572753906,227.33675464003323,218.55898902902132,221.21355164880703,5325600
2019-01-16,231.35394287109375,231.9998960782606,228.44279235682467,228.93830848706637,6069400
2019-01-17,229.85858154296875,231.60174551640566,228.19507821615767,230.9381048209897,3583600
2019-01-18,234.92880249023438,235.60130035885646,230.433754798751,232.3627305756202,4844800
2019-01-22,235.096923828125,236.69850783298665,233.37144726864685,233.65460710467752,4052700
2019-01-23,236.27381896972656,238.44172311359227,233.30957824726786,236.91977242162625,2971100
2019-01-24,235.48626708984375,237.2825201464807,233.83159395437136,236.07910431838607,2927300
2019-01-25,237.18521118164062,239.27348160807497,235.1058249439782,237.84885198181715,2809100
2019-01-28,236.05255126953125,236.1941311855969,234.141262908057,236.16758663906006,2837300
2019-01-29,236.55691528320312,237.53911747335889,234.87569772740878,235.37121391219853,2173000
2019-01-30,239.23802185058594,241.06967649572388,236.42419202112018,238.63632748521718,3659000
2019-01-31,239.087646484375,240.45030268556405,238.01695332165562,239.33540461219215,4055100
2019-02-01,237.77798461914062,238.37084872226183,235.39772503208883,237.55677110364215,3946800
2019-02-04,237.32675170898438,237.75149147185397,233.8404237908053,237.41524253503331,3398900
