Date,Close,High,Low,Open,Volume
2019-01-02,20.94508171081543,21.0961282347804,20.147894035119197,20.206633994318054,71836300
2019-01-03,20.609424591064453,21.01221587339086,20.51711962266258,20.928300956216862,66599600
2019-01-04,21.465354919433594,21.524094884176964,21.00382525312655,21.062565217869917,83829100
2019-01-07,21.448564529418945,21.633177615389055,21.22199639747736,21.448564529418945,57016300
2019-01-08,21.406612396240234,21.64157382767587,21.054171049358683,21.582832269409106,67339400
2019-01-09,21.61639976501465,21.691923028212095,21.305915060698045,21.540876501817202,69707200
2019-01-10,21.591224670410156,21.633182927772115,21.331089876941466,21.448569796467226,65235800
2019-01-11,21.842973709106445,21.851365362229338,21.36465908436662,21.42340065622687,63476000
2019-01-14,22.12827491760254,22.22057986501108,21.490523932888237,21.62478712961298,76715400
2019-01-15,22.27932357788086,22.49750170955838,21.859750617088046,21.99401383649824,80625500
2019-01-16,23.873699188232422,24.100267342925203,23.378603027031502,23.605171181724284,163131700
2019-01-17,24.326841354370117,24.33523300609266,23.5716103053243,23.781396796756134,107428800
2019-01-18,24.58697509765625,24.721238318351986,24.091878871136785,24.352015261710637,97928200
2019-01-22,24.410755157470703,24.586975033973488,24.24292533176381,24.31844859327753,84861400
2019-01-23,24.268098831176758,24.570191859124467,24.016355708249492,24.519841954104024,79425900
2019-01-24,24.402362823486328,24.503061036202247,24.117053088092316,24.125444739197295,59492300
2019-01-25,24.821937561035156,24.939417483868137,24.45271288857505,24.570194411951938,72182100
2019-01-28,24.863893508911133,24.89746011478697,24.578585361685832,24.603758715548846,59963800
2019-01-29,24.662492752075195,24.922629083504173,24.62053610535103,24.78836589333466,51451900
2019-01-30,24.393966674804688,24.72962465439866,24.293270081198244,24.687668007153224,66475800
2019-01-31,23.890478134155273,24.200962755599512,23.479296922354244,24.125439512560195,100201200
2019-02-01,23.814958572387695,24.200966496539632,23.756218618842414,23.999571684151373,64244100
2019-02-04,24.234535217285156,24.31005848358827,23.848528834441634,23.89048549325717,55195900
2019-02-05,24.150615692138672,24.23452898820122,23.97439424921156,24.209355639599867,46622600
2019-02-06,24.108659744262695,24.251314601943573,23.94922318609394,24.0583114417117,35606900
2019-02-07,23.697479248046875,24.033137276948214,23.4121695233448,23.949223970130678,62289200
2019-02-08,23.73943519592285,23.76460854530525,23.378602249701746,23.62195369681187,50031300
2019-02-11,23.840137481689453,23.882094141031413,23.672307643233694,23.781397518393124,47724400
2019-02-12,24.075098037719727,24.2177529149247,23.98279146995654,24.016358076613663,49178100
2019-02-13,24.0834903717041,24.326841874687144,24.04992376409599,24.226145252950694,48951200
2019-02-14,23.823348999023438,24.01635375145544,23.588389196913607,23.798175649108018,47756600
2019-02-15,24.42753791809082,24.595366139529684,24.058313270055237,24.133836529893056,65867000
2019-02-19,24.444316864013672,24.55340671616681,24.125442158848948,24.27648866149568,40841300
2019-02-20,24.679275512695312,24.7128421097773,24.34361754459266,24.419140787483688,42806300
2019-02-21,24.578582763671875,24.71284597189556,24.427536254284306,24.612147765455948,42754100
2019-02-22,24.402362823486328,24.561800993393284,24.30166461077041,24.3771878701714,47887800
2019-02-25,24.56179428100586,24.8303206408055,24.435922749917697,24.435922749917697,61227400
2019-02-26,24.578582763671875,24.863890880739437,24.301663096098867,24.35201299959052,53153200
2019-02-27,24.77997589111328,24.897455790185134,24.51144789238056,24.586971141939202,48128600
2019-02-28,24.526948928833008,24.92336052393191,24.467909075170976,24.881189659520558,62358100
2019-03-01,24.720935821533203,25.00770218470572,24.636592489650358,24.737804809652822,45771500
2019-03-04,24.484777450561523,24.91492701337747,24.26548542194661,24.737805848116636,56893200
2019-03-05,24.526948928833008,24.619726760996404,24.20644617664682,24.476343569796317,39932500
2019-03-06,24.324525833129883,24.59442322571526,24.290787854699033,24.467909024030284,41672000
2019-03-07,24.079936981201172,24.223320211791375,23.83534300473306,24.18114933579488,53908600
2019-03-08,24.164276123046875,24.18114511398662,23.624481282699172,23.666652151333015,40860700
2019-03-11,24.408870697021484,24.51008142121304,24.20644763992292,24.20644763992292,40709300
